Setting,State,Comment,Path
Logon options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Logon options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Logon options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Logon options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Logon options,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Low battery notification action,Not configured,No,\System\Power Management\Notification Settings
Low battery notification level,Not configured,No,\System\Power Management\Notification Settings
Lync 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Lync 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Maintain RPC Troubleshooting State Information,Not configured,No,\System\Remote Procedure Call
Make proxy settings per-machine (rather than per-user),Not configured,No,\Windows Components\Internet Explorer
Manage preview builds,Not configured,No,\Windows Components\Windows Update\Windows Update for Business
Maps,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Max Cache Age (in seconds),Not configured,No,\Windows Components\Delivery Optimization
Max Cache Size (percentage),Not configured,No,\Windows Components\Delivery Optimization
Max Upload Bandwidth (in KB/s),Not configured,No,\Windows Components\Delivery Optimization
MaxConcurrentUsers,Not configured,No,\Windows Components\Windows Remote Shell
Maximum Background Download Bandwidth (percentage),Not configured,No,\Windows Components\Delivery Optimization
Maximum Download Bandwidth (in KB/s),Not configured,No,\Windows Components\Delivery Optimization
Maximum Download Bandwidth (percentage),Not configured,No,\Windows Components\Delivery Optimization
Maximum Foreground Download Bandwidth (percentage),Not configured,No,\Windows Components\Delivery Optimization
Maximum number of connections per server (HTTP 1.0),Not configured,No,\Windows Components\Internet Explorer\Security Features\AJAX
Maximum PIN length,Not configured,No,\System\PIN Complexity
Maximum retries to unload and update user profile,Not configured,No,\System\User Profiles
Microsoft Access 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Access 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Access 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Customer Experience Improvement Program (CEIP),Not configured,No,\System\App-V\CEIP
Microsoft Excel 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Excel 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Excel 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft InfoPath 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft InfoPath 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Lync 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Lync 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Lync 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 2010 Common Settings,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 2013 Common Settings,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 2013 Upload Center,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 2016 Common Settings,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 2016 Upload Center,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Access 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Access 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Common 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Common 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Excel 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Excel 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 InfoPath 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Lync 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Lync 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 OneNote 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 OneNote 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Outlook 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Outlook 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 PowerPoint 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 PowerPoint 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Project 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Project 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Publisher 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Publisher 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 SharePoint Designer 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Visio 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Visio 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Word 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Office 365 Word 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft OneDrive for Business 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft OneDrive for Business 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft OneNote 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft OneNote 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft OneNote 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Outlook 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Outlook 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Outlook 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft PowerPoint 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft PowerPoint 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft PowerPoint 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Project 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Project 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Project 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Publisher 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Publisher 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Publisher 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft SharePoint Designer 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft SharePoint Designer 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft SharePoint Workspace 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Support Diagnostic Tool: Configure execution level,Not configured,No,\System\Troubleshooting and Diagnostics\Microsoft Support Diagnostic Tool
Microsoft Support Diagnostic Tool: Restrict tool download,Not configured,No,\System\Troubleshooting and Diagnostics\Microsoft Support Diagnostic Tool
Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider,Not configured,No,\System\Troubleshooting and Diagnostics\Microsoft Support Diagnostic Tool
Microsoft Visio 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Visio 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Visio 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Word 2010,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Word 2013,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Microsoft Word 2016,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Minimize the number of simultaneous connections to the Internet or a Windows Domain,Not configured,No,\Network\Windows Connection Manager
Minimum Background QoS (in KB/s),Not configured,No,\Windows Components\Delivery Optimization
Minimum disk size allowed to use Peer Caching (in GB),Not configured,No,\Windows Components\Delivery Optimization
Minimum Peer Caching Content File Size (in MB),Not configured,No,\Windows Components\Delivery Optimization
Minimum PIN length,Not configured,No,\System\PIN Complexity
Minimum RAM capacity (inclusive) required to enable use of Peer Caching (in GB),Not configured,No,\Windows Components\Delivery Optimization
Modify Cache Drive,Not configured,No,\Windows Components\Delivery Optimization
Monitor file and program activity on your computer,Not configured,No,\Windows Components\Windows Defender Antivirus\Real-time Protection
Monthly Upload Data Cap (in GB),Not configured,No,\Windows Components\Delivery Optimization
Music,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Navigate windows and frames across different domains,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Network control service type,Not configured,No,\Network\QoS Packet Scheduler\DSCP value of conforming packets
Network control service type,Not configured,No,\Network\QoS Packet Scheduler\DSCP value of non-conforming packets
Network control service type,Not configured,No,\Network\QoS Packet Scheduler\Layer-2 priority value
News,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
No auto-restart with logged on users for scheduled automatic updates installations,Enabled,No,\Windows Components\Windows Update
Non-conforming packets,Not configured,No,\Network\QoS Packet Scheduler\Layer-2 priority value
Non-default server disconnect actions,Not configured,No,\Network\Offline Files
Notepad,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Notify blocked drivers,Not configured,No,\System\Troubleshooting and Diagnostics\Application Compatibility Diagnostics
Notify user of successful smart card driver installation,Not configured,No,\Windows Components\Smart Card
Offline Files Availability on Continuous Availability Shares,Not configured,No,\Network\Lanman Workstation
OneNote 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
OneNote 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Only allow local user profiles,Not configured,No,\System\User Profiles
Only display the private store within the Microsoft Store,Enabled,No,\Windows Components\Store
Only use Package Point and print,Not configured,No,\Printers
Open Internet Explorer tiles on the desktop,Not configured,No,\Windows Components\Internet Explorer\Internet Settings
Optimize visual experience for Remote Desktop Service Sessions,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment\RemoteFX for Windows Server 2008 R2
Optimize visual experience when using RemoteFX,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment\RemoteFX for Windows Server 2008 R2
Outlook 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Outlook 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Override print driver execution compatibility setting reported by print driver,Not configured,No,\Printers
Package Installation Root,Not configured,No,\System\App-V\Streaming
Package Point and print - Approved servers,Not configured,No,\Printers
Package Source Root,Not configured,No,\System\App-V\Streaming
Path Exclusions,Not configured,No,\Windows Components\Windows Defender Antivirus\Exclusions
Phone-PC linking on this device,Not configured,No,\System\Group Policy
Pin Apps to Start when installed,Not configured,No,\Start Menu and Taskbar
Ping the settings storage location before sync,Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Play animations in web pages,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Play sounds in web pages,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Play videos in web pages,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Point and Print Restrictions,Not configured,No,\Printers
Pop-up allow list,Not configured,No,\Windows Components\Internet Explorer
PowerPoint 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
PowerPoint 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Prefer link local responses over DNS when received over a network with higher precedence,Not configured,No,\Network\DNS Client
Prefer Local Names Allowed,Not configured,No,\Network\DirectAccess Client Experience Settings
Prefer PIN pairing,Not configured,No,\Network\Wireless Display
Pre-populate printer search location text,Not configured,No,\Printers
"Prevent ""Fix settings"" functionality",Not configured,No,\Windows Components\Internet Explorer
Prevent access to 16-bit applications,Not configured,No,\Windows Components\Application Compatibility
Prevent access to Delete Browsing History,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent access to feed list,Not configured,No,\Windows Components\RSS Feeds
Prevent access to Internet Explorer Help,Not configured,No,\Windows Components\Internet Explorer
Prevent adding UNC locations to index from Control Panel,Not configured,No,\Windows Components\Search
Prevent adding user-specified locations to the All Locations menu,Not configured,No,\Windows Components\Search
Prevent automatic discovery of feeds and Web Slices,Not configured,No,\Windows Components\RSS Feeds
Prevent Automatic Updates,Not configured,No,\Windows Components\Windows Media Player
Prevent automatically adding shared folders to the Windows Search index,Not configured,No,\Windows Components\Search
Prevent AutoPlay from remembering user choices.,Enabled,No,\Windows Components\AutoPlay Policies
Prevent Back-ESC mapping,Not configured,No,\Windows Components\Tablet PC\Hardware Buttons
Prevent bypassing SmartScreen Filter warnings,Not configured,No,\Windows Components\Internet Explorer
Prevent bypassing SmartScreen Filter warnings about files that are not commonly downloaded from the Internet,Not configured,No,\Windows Components\Internet Explorer
Prevent bypassing Windows Defender SmartScreen prompts for sites,Not configured,No,\Windows Components\Windows Defender SmartScreen\Microsoft Edge
Prevent changing lock screen and logon image,Enabled,No,\Control Panel\Personalization
Prevent changing pop-up filter level,Not configured,No,\Windows Components\Internet Explorer
Prevent changing proxy settings,Not configured,No,\Windows Components\Internet Explorer
Prevent changing start menu background,Enabled,No,\Control Panel\Personalization
Prevent changing the default search provider,Not configured,No,\Windows Components\Internet Explorer
Prevent changing the URL for checking updates to Internet Explorer and Internet Tools,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Component Updates\Periodic check for updates to Internet Explorer and Internet Tools
Prevent clients from querying the index remotely,Not configured,No,\Windows Components\Search
Prevent configuration of how windows open,Not configured,No,\Windows Components\Internet Explorer
Prevent configuration of new tab creation,Not configured,No,\Windows Components\Internet Explorer
Prevent configuration of search on Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Searching
Prevent configuration of top-result search on Address bar,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Searching
Prevent creation of a system restore point during device activity that would normally prompt creation of a restore point,Not configured,No,\System\Device Installation
Prevent customization of indexed locations in Control Panel,Not configured,No,\Windows Components\Search
Prevent deleting ActiveX Filtering Tracking Protection and Do Not Track data,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting cookies,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting download history,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting favorites site data,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting form data,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting InPrivate Filtering data,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting passwords,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting temporary Internet files,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent deleting websites that the user has visited,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent Desktop Shortcut Creation,Not configured,No,\Windows Components\Windows Media Player
Prevent device metadata retrieval from the Internet,Not configured,No,\System\Device Installation
Prevent display of the user interface for critical errors,Enabled,No,\Windows Components\Windows Error Reporting
Prevent downloading of enclosures,Not configured,No,\Windows Components\RSS Feeds
Prevent embedded UI,Not configured,No,\Windows Components\Windows Installer
Prevent enabling lock screen camera,Enabled,No,\Control Panel\Personalization
Prevent enabling lock screen slide show,Enabled,No,\Control Panel\Personalization
Prevent enterprise websites from loading non-enterprise content in Microsoft Edge and Internet Explorer,Not configured,No,\Windows Components\Windows Defender Application Guard
Prevent flicks,Not configured,No,\Windows Components\Tablet PC\Pen UX Behaviors
Prevent Flicks Learning Mode,Not configured,No,\Windows Components\Tablet PC\Pen Flicks Learning
Prevent ignoring certificate errors,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Prevent IIS installation,Not configured,No,\Windows Components\Internet Information Services
Prevent indexing certain paths,Not configured,No,\Windows Components\Search
Prevent indexing e-mail attachments,Not configured,No,\Windows Components\Search
Prevent indexing files in offline files cache,Not configured,No,\Windows Components\Search
Prevent indexing Microsoft Office Outlook,Not configured,No,\Windows Components\Search
Prevent indexing of certain file types,Not configured,No,\Windows Components\Search
Prevent indexing public folders,Not configured,No,\Windows Components\Search
Prevent indexing when running on battery power to conserve energy,Not configured,No,\Windows Components\Search
Prevent Input Panel tab from appearing,Not configured,No,\Windows Components\Tablet PC\Input Panel
Prevent installation of devices not described by other policy settings,Not configured,No,\System\Device Installation\Device Installation Restrictions
Prevent installation of devices that match any of these device IDs,Not configured,No,\System\Device Installation\Device Installation Restrictions
Prevent installation of devices using drivers that match these device setup classes,Not configured,No,\System\Device Installation\Device Installation Restrictions
Prevent installation of removable devices,Not configured,No,\System\Device Installation\Device Installation Restrictions
Prevent Internet Explorer Search box from appearing,Not configured,No,\Windows Components\Internet Explorer
Prevent Internet Explorer security prompt for Windows Installer scripts,Not configured,No,\Windows Components\Windows Installer
Prevent launch an application,Not configured,No,\Windows Components\Tablet PC\Hardware Buttons
Prevent license upgrade,Not configured,No,\Windows Components\Remote Desktop Services\RD Licensing
Prevent managing pop-up exception list,Not configured,No,\Windows Components\Internet Explorer
Prevent managing SmartScreen Filter,Not configured,No,\Windows Components\Internet Explorer
Prevent managing the phishing filter,Not configured,No,\Windows Components\Internet Explorer
Prevent Media Sharing,Not configured,No,\Windows Components\Windows Media Player
Prevent memory overwrite on restart,Not configured,No,\Windows Components\BitLocker Drive Encryption
Prevent OneDrive files from syncing over metered connections,Not configured,No,\Windows Components\OneDrive
Prevent OneDrive from generating network traffic until the user signs in to OneDrive,Not configured,No,\Windows Components\OneDrive
Prevent participation in the Customer Experience Improvement Program,Not configured,No,\Windows Components\Internet Explorer
Prevent per-user installation of ActiveX controls,Not configured,No,\Windows Components\Internet Explorer
Prevent plaintext PINs from being returned by Credential Manager,Not configured,No,\Windows Components\Smart Card
Prevent press and hold,Not configured,No,\Windows Components\Tablet PC\Hardware Buttons
Prevent Quick Launch Toolbar Shortcut Creation,Not configured,No,\Windows Components\Windows Media Player
Prevent restoring local previous versions,Not configured,No,\Windows Components\File Explorer\Previous Versions
Prevent restoring previous versions from backups,Not configured,No,\Windows Components\File Explorer\Previous Versions
Prevent restoring remote previous versions,Not configured,No,\Windows Components\File Explorer\Previous Versions
Prevent Roaming Profile changes from propagating to the server,Not configured,No,\System\User Profiles
Prevent running First Run wizard,Not configured,No,\Windows Components\Internet Explorer
Prevent specifying cipher strength update information URLs,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Component Updates\Help Menu > About Internet Explorer
Prevent specifying the code download path for each computer,Not configured,No,\Windows Components\Internet Explorer\Corporate Settings\Code Download
Prevent specifying the update check interval (in days),Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Component Updates\Periodic check for updates to Internet Explorer and Internet Tools
Prevent subscribing to or deleting a feed or a Web Slice,Not configured,No,\Windows Components\RSS Feeds
Prevent Task Run or End,Not configured,No,\Windows Components\Task Scheduler
Prevent the computer from joining a homegroup,Not configured,No,\Windows Components\HomeGroup
Prevent the computer from loading toolbars and Browser Helper Objects when InPrivate Browsing starts,Not configured,No,\Windows Components\Internet Explorer\Privacy
Prevent the deletion of temporary Internet files and cookies,Not configured,No,\Windows Components\Internet Explorer\Delete Browsing History
Prevent the display of advanced indexing options for Windows Search in the Control Panel,Not configured,No,\Windows Components\Search
Prevent the usage of OneDrive for file storage,Enabled,No,\Windows Components\OneDrive
Prevent the usage of OneDrive for file storage on Windows 8.1,Not configured,No,\Windows Components\OneDrive
Prevent the wizard from running.,Enabled,No,\Windows Components\Add features to Windows 10
Prevent unwanted iFilters and protocol handlers,Not configured,No,\Windows Components\Search
Prevent use of Offline Files folder,Not configured,No,\Network\Offline Files
Prevent users and apps from accessing dangerous websites,Not configured,No,\Windows Components\Windows Defender Antivirus\Windows Defender Exploit Guard\Network Protection
Prevent users' app data from being stored on non-system volumes,Not configured,No,\Windows Components\App Package Deployment
Prevent users from modifying settings,Not configured,No,\Windows Components\Windows Security\App and browser protection
Prevent users from using Windows Installer to install updates and upgrades,Not configured,No,\Windows Components\Windows Installer
Prevent Video Smoothing,Not configured,No,\Windows Components\Windows Media Player
Prevent Windows from sending an error report when a device driver requests additional software during installation,Enabled,No,\System\Device Installation
Prevent Windows Media DRM Internet Access,Not configured,No,\Windows Components\Windows Media Digital Rights Management
Preview pane location,Not configured,No,\Windows Components\Search
Primary DNS suffix,Not configured,No,\Network\DNS Client
Primary DNS suffix devolution,Not configured,No,\Network\DNS Client
Primary DNS suffix devolution level,Not configured,No,\Network\DNS Client
Printer browsing,Not configured,No,\Printers
Prioritize all digitally signed drivers equally during the driver ranking and selection process,Not configured,No,\System\Device Installation
Prioritize H.264/AVC 444 graphics mode for Remote Desktop Connections,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Remote Session Environment
Private network ranges for  apps,Not configured,No,\Network\Network Isolation
Process Exclusions,Not configured,No,\Windows Components\Windows Defender Antivirus\Exclusions
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Binary Behavior Security Restriction
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Consistent Mime Handling
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Local Machine Zone Lockdown Security
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Mime Sniffing Safety Feature
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\MK Protocol Security Restriction
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Network Protocol Lockdown
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Notification bar
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Object Caching Protection
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Protection From Zone Elevation
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Restrict ActiveX Install
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Restrict File Download
Process List,Not configured,No,\Windows Components\Internet Explorer\Security Features\Scripted Window Security Restrictions
Process Mitigation Options,Not configured,No,\System\Mitigation Options
Prohibit access of the Windows Connect Now wizards,Not configured,No,\Network\Windows Connect Now
Prohibit Browse,Not configured,No,\Windows Components\Task Scheduler
Prohibit connection to non-domain networks when connected to domain authenticated network,Not configured,No,\Network\Windows Connection Manager
Prohibit connection to roaming Mobile Broadband networks,Not configured,No,\Network\Windows Connection Manager
Prohibit Drag-and-Drop,Not configured,No,\Windows Components\Task Scheduler
Prohibit flyweight patching,Not configured,No,\Windows Components\Windows Installer
Prohibit installation and configuration of Network Bridge on your DNS domain network,Not configured,No,\Network\Network Connections
Prohibit installing or uninstalling color profiles,Not configured,No,\Windows Components\Windows Color System
Prohibit New Task Creation,Not configured,No,\Windows Components\Task Scheduler
Prohibit non-administrators from applying vendor signed updates,Not configured,No,\Windows Components\Windows Installer
Prohibit removal of updates,Not configured,No,\Windows Components\Windows Installer
Prohibit rollback,Not configured,No,\Windows Components\Windows Installer
Prohibit Task Deletion,Not configured,No,\Windows Components\Task Scheduler
Prohibit use of Internet Connection Firewall on your DNS domain network,Not configured,No,\Network\Network Connections
Prohibit use of Internet Connection Sharing on your DNS domain network,Not configured,No,\Network\Network Connections
Prohibit use of Restart Manager,Not configured,No,\Windows Components\Windows Installer
Prohibit user configuration of Offline Files,Not configured,No,\Network\Offline Files
Prohibit User Installs,Not configured,No,\Windows Components\Windows Installer
Project 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Project 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Prompt for credentials on the client computer,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Connection Client
Prompt user when a slow network connection is detected,Not configured,No,\System\User Profiles
Propagate extended error information,Not configured,No,\System\Remote Procedure Call
Provide information about previous logons to client computers,Not configured,No,\System\KDC
Provide the unique identifiers for your organization,Not configured,No,\Windows Components\BitLocker Drive Encryption
Proxy definitions are authoritative,Not configured,No,\Network\Network Isolation
Prune printers that are not automatically republished,Not configured,No,\Printers
Publisher 2013 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Publisher 2016 backup only,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Applications
Publishing Server 1 Settings,Not configured,No,\System\App-V\Publishing
Publishing Server 2 Settings,Not configured,No,\System\App-V\Publishing
Publishing Server 3 Settings,Not configured,No,\System\App-V\Publishing
Publishing Server 4 Settings,Not configured,No,\System\App-V\Publishing
Publishing Server 5 Settings,Not configured,No,\System\App-V\Publishing
Qualitative service type,Not configured,No,\Network\QoS Packet Scheduler\DSCP value of conforming packets
Qualitative service type,Not configured,No,\Network\QoS Packet Scheduler\DSCP value of non-conforming packets
Qualitative service type,Not configured,No,\Network\QoS Packet Scheduler\Layer-2 priority value
Randomize scheduled task times,Not configured,No,\Windows Components\Windows Defender Antivirus
Reader,Not configured,No,\Windows Components\Microsoft User Experience Virtualization\Windows Apps
Redirect folders on primary computers only,Not configured,No,\System\Folder Redirection
Reduce display brightness (on battery),Not configured,No,\System\Power Management\Video and Display Settings
Reduce display brightness (plugged in),Enabled,No,\System\Power Management\Video and Display Settings
Reestablishment Interval,Not configured,No,\System\App-V\Streaming
Reestablishment Retries,Not configured,No,\System\App-V\Streaming
Register DNS records with connection-specific DNS suffix,Not configured,No,\Network\DNS Client
Register domain joined computers as devices,Not configured,No,\Windows Components\Device Registration
